song_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
03MejMhKBHTeuvgiBTDUhL,0.834,0.84,5,-4.777,0,0.0442,0.351,2.1e-05,0.0753,0.851,117.058,221680,4
2DLG3LOPVDw0fP53tWGfm2,0.415,0.516,9,-10.386,1,0.304,0.507,0.0,0.0763,0.35,82.214,418133,4
7qkQWOefihh3sQNb5vO93e,0.609,0.89,11,-4.175,0,0.0664,0.192,0.0,0.118,0.541,146.998,272133,4
2LF5SHRseTG4GeE4N3rgXc,0.683,0.906,11,-3.919,0,0.0348,0.0268,0.0,0.124,0.816,144.987,253253,4
2cWGXHNww5shxR3gr0gcAA,0.599,0.93,11,-3.798,0,0.106,0.034,0.0,0.0244,0.685,152.993,225573,4
3hyhi3QDTz0w2w0vGHESkJ,0.687,0.93,11,-4.037,0,0.0586,0.0622,0.0,0.0334,0.678,102.993,233093,4
3AzgkY49sI8s6lNoFmHkmG,0.517,0.886,1,-4.767,0,0.0939,0.0257,0.0,0.123,0.378,172.867,220640,4
5jxMrs7HxSxUuB2oRy4Esh,0.798,0.692,2,-6.254,0,0.0769,0.0619,1.53e-06,0.078,0.456,112.056,257987,4
2DhbETtRYPOrPG5fogi36z,0.572,0.625,9,-5.071,1,0.0275,0.135,0.0,0.248,0.461,134.024,291000,4
1yrB9jNM6UrvSYqWNjN1iQ,0.578,0.706,0,-4.226,1,0.0337,0.0709,0.0,0.477,0.771,166.033,186907,4
7Lhbv3ZpyRhg27aoNYm419,0.785,0.669,9,-5.803,1,0.0926,0.0911,0.0,0.091,0.258,140.013,219429,4
3pGtlDRr7v8zqbp4dVMriL,0.514,0.912,7,-4.687,1,0.357,0.151,0.0,0.128,0.542,121.337,194160,5
4OovpIvpP2qoNFk9xw84iC,0.526,0.917,0,-2.749,1,0.0544,0.132,0.0,0.158,0.739,163.045,229160,4
2WJ8HV2cH44KtNlIWdGcwh,0.744,0.787,9,-7.676,0,0.0425,0.115,0.428,0.122,0.467,115.008,242005,4
3KIojVo2dIYpClKTlAiLjA,0.906,0.728,11,-6.131,0,0.266,0.264,0.0,0.104,0.167,117.083,147285,4
1QzjtS7kXYGPUQF1lbcX1f,0.904,0.675,9,-8.654,0,0.077,0.0246,0.00238,0.15,0.769,126.001,217148,4
0hz4N3VVMKNkXZjF8MIJUG,0.656,0.52,6,-7.21,0,0.298,0.166,0.114,0.23,0.0937,89.965,165347,4
2GIK8DmzMAPdZTNXLGW7v3,0.716,0.499,2,-9.006,0,0.0786,0.64,0.00212,0.11,0.199,128.034,196820,4
5IGMvoiWGZISxUMF7Dk3jC,0.485,0.508,5,-10.63,0,0.258,0.83,6.32e-05,0.18,0.512,181.011,194315,4
49giQYEBwvO6qopcz7NJYn,0.467,0.622,4,-7.471,0,0.173,0.0941,0.000303,0.111,0.367,85.368,216926,4
1LzguIGcb1qtA1Kw9pfwAP,0.863,0.657,7,-7.295,1,0.105,0.264,0.00619,0.0713,0.829,115.958,235813,4
2mFBsP6v2rd2FMWYxPJ2Qc,0.695,0.792,6,-6.036,1,0.203,0.189,0.0,0.148,0.424,87.992,210120,4
7nAfXgeHfDO50upcOjJOaq,0.593,0.712,2,-6.325,0,0.0286,0.00184,0.0,0.128,0.473,124.013,231307,4
0HKRKjQkOzZ4QoCvCXWyUy,0.543,0.682,0,-5.477,1,0.0572,0.42,0.0,0.101,0.879,165.374,216506,4
7oVEtyuv9NBmnytsCIsY5I,0.585,0.972,9,-4.45,0,0.0534,0.0143,0.0,0.0707,0.585,110.006,230253,4
1r1fPuhj9H4VdXr7OK6FL5,0.615,0.911,1,-3.584,0,0.0278,0.0686,0.00188,0.0908,0.685,108.0,205400,4
34isqXjbTstbYwl2MfdzDq,0.608,0.584,1,-6.652,1,0.0352,0.00995,0.0,0.203,0.251,94.956,203653,4
6eBA8O9zVo1IO1xywNY2Gi,0.675,0.705,2,-4.35,0,0.264,0.276,0.0,0.119,0.672,85.064,198400,4
6c0I7CfL9ziGZN8yYkLppP,0.652,0.714,0,-5.678,1,0.0562,0.145,0.0,0.154,0.624,112.029,178200,4
2zjEMw9kkROEbAxIXk6Ivp,0.534,0.393,11,-7.813,1,0.0292,0.00479,0.0107,0.107,0.0641,110.007,290360,4
3ZIAgHmolpOrVkR2JXCg2d,0.496,0.776,1,-5.976,1,0.462,0.246,0.0,0.11,0.263,116.957,198627,4
1KvyBpAxgllKW7bQb0GYCR,0.655,0.626,6,-7.155,0,0.045,0.0134,0.0,0.349,0.498,134.028,217067,4
60IkVf7UfQXmt5CwkpcX8a,0.466,0.965,1,-2.597,0,0.0904,0.042,0.0,0.101,0.453,95.028,173933,3
1SeZs505JPVuppxhPulyug,0.756,0.571,6,-9.803,1,0.0687,0.468,0.0606,0.108,0.445,118.007,166780,4
6jWw1CNK1lQ3gBbmV1slg4,0.598,0.683,0,-5.214,0,0.406,0.209,0.0,0.118,0.602,179.786,176004,4
1SEImta5RxmLOhAm7M457k,0.726,0.898,2,-3.426,1,0.257,0.103,0.0,0.0805,0.465,90.036,216000,4
1XzpWwzJsKtpnubgOp2Pxk,0.709,0.669,9,-6.231,1,0.102,0.0816,0.0,0.353,0.375,140.01,223933,4
6GCSz2omLcuftLMmvcwrOr,0.656,0.771,1,-3.88,1,0.0649,0.0151,0.0,0.0961,0.701,114.938,182747,4
6ECPtu3xiYVDWOsjsfnGL6,0.639,0.828,8,-4.08,1,0.302,0.297,0.0,0.164,0.352,170.026,215733,4
3BO2cW5LIcTAbsmkVnbeRR,0.693,0.854,7,-4.283,1,0.149,0.00334,0.0,0.129,0.69,121.137,172053,5
5u2Wg0WAwF2G5LwRD2gr5d,0.512,0.801,9,-3.719,0,0.288,0.265,0.0,0.678,0.777,77.382,178293,4
5aWfNDHGTiN3czlX82BClw,0.606,0.803,7,-5.083,0,0.165,0.224,0.0,0.269,0.141,140.002,282053,4
0bL6NBwkgHdqGy20Q3Yqrv,0.523,0.978,11,-3.644,0,0.254,0.0222,0.0,0.236,0.619,146.1,194013,4
369OYjNqUCW9qfpel8cHoF,0.626,0.963,9,-1.817,1,0.174,0.15,0.0,0.196,0.629,95.957,172067,4
0dOCEL0ljhxMEfXR8g7cRG,0.69,0.574,4,-5.845,0,0.0381,0.485,1.03e-06,0.112,0.366,147.98,227459,4
0ZYfcwG9svvyHxX6Zggld8,0.82,0.806,8,-5.104,1,0.106,0.357,0.0,0.222,0.801,95.02,221248,4
4Bt3LBECwwPDNMjVKzcChv,0.783,0.591,10,-6.483,1,0.213,0.0758,0.0,0.0829,0.596,97.011,205283,4
3Dqe6DACBnXsMlYuOZkPyB,0.782,0.712,10,-6.214,0,0.2,0.0142,0.0,0.142,0.451,92.968,179453,4
0s3SdO33gNXbUT1wkVSdJj,0.619,0.647,1,-6.752,1,0.3,0.0435,3.48e-06,0.0968,0.535,85.686,170187,4
63CPMdu83Du2Y4x0AMxjg1,0.785,0.883,8,-4.614,1,0.0545,0.0535,2.49e-05,0.116,0.494,124.017,278560,4
5zQgXYRkfq79wNzTW5uFMG,0.568,0.949,1,-3.512,1,0.209,0.101,1.48e-06,0.13,0.4,146.975,233760,4
4HM0B8l3YyPSddwDBv2VVQ,0.644,0.716,3,-6.458,0,0.226,0.0339,0.0,0.155,0.535,99.86,181427,4
73R9IJbuSGVrH5k5XM63gv,0.383,0.835,10,-6.424,0,0.215,0.15,3.71e-06,0.164,0.365,149.875,246800,4
1K1S6LwZc4BNvyoHGV9rAX,0.732,0.835,9,-4.891,0,0.0526,0.166,0.0,0.0592,0.417,126.0,255147,4
0Uo2hBHCRCusSD3AOi82El,0.714,0.909,7,-4.741,0,0.189,0.0549,0.0,0.222,0.687,140.007,290867,4
5atzkSaRuwgXiPDRi9qyKz,0.648,0.903,4,-2.875,0,0.332,0.0927,6.06e-05,0.119,0.286,159.906,326333,4
5P93NHHhkNEKhYo0ba8Er5,0.539,0.667,8,-5.783,1,0.337,0.219,0.0,0.205,0.219,119.605,261280,4
3ao4Ryi1vd6oFez6Er9jyZ,0.747,0.83,1,-4.198,0,0.0755,0.038,9.35e-06,0.0946,0.515,124.017,212840,4
2vgnrzhcjqzcybm97RvAg6,0.435,0.817,10,-5.04,0,0.323,0.204,0.0,0.0781,0.473,158.924,244507,3
0BSlu63OZFzb7TSs7w335U,0.724,0.921,6,-4.783,1,0.0867,0.0977,0.0,0.333,0.617,129.91,179107,4
7ni9L7ymaFjS2X6DlbIpgu,0.716,0.63,8,-6.491,1,0.0522,0.00917,5.67e-05,0.221,0.239,107.856,169547,4
3ghPeGA7IkGIZsrIKw9wbi,0.704,0.784,7,-4.463,0,0.142,0.00283,0.0,0.419,0.656,100.083,186448,4
0bZcstGSV52WWUR8WkrW5p,0.624,0.686,7,-6.403,0,0.173,0.641,0.0,0.112,0.41,86.045,204760,4
4GyG53nBdaEvSEn9o8roA2,0.735,0.662,8,-8.024,1,0.0408,0.175,2.04e-06,0.0959,0.687,121.925,211373,4
3g62kHCCbNwhEKYywx5Xwz,0.733,0.751,11,-6.171,1,0.0828,0.631,0.0,0.149,0.701,126.018,218964,4
14SZQ3k55sfzGLuv9WZ4Xe,0.556,0.713,9,-7.232,1,0.0522,0.0686,8.65e-05,0.425,0.531,114.945,215333,4
2H6dHxAxGq5oQ9EiinNpXT,0.54,0.729,0,-3.709,1,0.0276,0.169,0.0,0.112,0.779,80.453,203653,4
1WVnR5tOzd9oMVEAkBvPxH,0.696,0.669,8,-7.617,0,0.173,0.282,8.79e-06,0.106,0.325,95.867,190156,4
0cAuqPI1R8RlFsXXWWO039,0.745,0.737,2,-4.868,1,0.0641,0.0549,0.00661,0.0939,0.635,119.982,184987,4
5O3wMlZYkeAAGwWiPGPWR5,0.601,0.752,7,-6.943,0,0.426,0.595,0.0,0.163,0.317,136.122,291422,4
6O3MwxCWykOYhMGTKNYeXv,0.621,0.669,11,-7.979,1,0.334,0.192,0.0,0.23,0.266,120.354,182376,4
1auiCkMdXKfIin0EsWFGYJ,0.728,0.681,11,-6.339,0,0.296,0.0951,0.0,0.352,0.445,136.174,183392,5
6Nhhf4mloz2f7cWgoAr742,0.755,0.728,9,-6.902,0,0.536,0.506,0.0,0.0753,0.63,119.857,320204,4
6nQb88rB1jDfJVJtyMICR0,0.68,0.678,3,-7.621,0,0.379,0.502,0.0,0.262,0.467,87.799,166327,4
0Sg4VL2zkgb3EzJWbZJoXx,0.743,0.29,9,-14.12,0,0.0994,0.164,0.00159,0.0979,0.453,124.933,208527,4
1NEzXSTn4GqgCaHKWOAeyU,0.511,0.532,8,-10.417,1,0.37,0.41,0.0,0.247,0.521,150.186,148875,4
0L9lXMXddmoBbBUeF7A9An,0.432,0.874,7,-5.558,1,0.0462,0.0732,6.14e-06,0.371,0.374,103.85,195195,4
39S7yxVerin9vMLPsNqHZw,0.79,0.702,1,-4.154,0,0.216,0.0365,1.09e-06,0.122,0.642,89.014,244843,4
3BCMPKOdAoXpvDXxiVCwKG,0.787,0.746,1,-5.264,1,0.184,0.0959,0.0,0.0574,0.24,95.162,216632,4
1FgmP7AOTcn7MGYmImj0kn,0.687,0.768,7,-5.579,0,0.14,0.232,0.0,0.118,0.865,81.977,214720,4
4OcGetM9sJWVgjC0Vdk35e,0.7,0.667,1,-6.81,1,0.333,0.0614,0.0,0.146,0.142,86.012,168493,4
6kJPUppONlxXdf86H85eKv,0.839,0.612,8,-8.66,0,0.063,0.26,0.000653,0.106,0.416,136.98,280440,4
6uCGAyoYFg9WeqEBkjKMwa,0.788,0.767,11,-5.688,0,0.406,0.198,0.0,0.728,0.502,139.918,153680,4
6FbYPPtXevIuixOQrrMEYN,0.857,0.791,4,-4.349,0,0.18,0.161,1.53e-06,0.101,0.413,98.992,213333,4
2saOA3KAWOpAOwPke2Csa1,0.713,0.692,1,-6.451,1,0.0867,0.165,1.81e-05,0.107,0.217,93.934,144000,4
7uKSil5r7uHexnM9lukPTc,0.879,0.609,4,-4.943,0,0.114,0.0071,0.0,0.072,0.569,123.991,222773,4
1Uw6bBeFHmd3BVoXV4w9NO,0.887,0.602,2,-7.313,1,0.33,0.0787,0.0,0.152,0.461,96.033,207650,4
2xGbYbIzqSbe3s7uxcgzcw,0.748,0.692,10,-6.185,0,0.469,0.317,2e-06,0.11,0.73,98.535,162531,4
6pdd0UgFVtEBEUPsH4Iz94,0.836,0.532,4,-8.015,0,0.344,0.11,2.04e-06,0.0859,0.497,144.203,235520,4
7lKmH1EiElnQdYdWPFnySe,0.643,0.926,1,-5.17,1,0.418,0.157,0.0,0.304,0.823,177.78,176123,4
6hVbpa81G9mr087FRHTJGO,0.807,0.469,5,-6.302,0,0.102,0.337,6.61e-05,0.108,0.701,105.015,193280,4
2cos0GoAP0LnQMoW9Goe2c,0.66,0.593,2,-7.115,0,0.457,0.0508,0.0,0.0835,0.306,169.7,190186,4
0d0d2CuQSQDF7Q7vNhwA3i,0.749,0.66,7,-6.143,1,0.241,0.558,0.0,0.133,0.542,123.96,263647,4
7g7aSJiEcQP8s3PTzqM4Fj,0.484,0.782,8,-5.674,1,0.298,0.0915,0.00236,0.116,0.307,95.401,218499,4
51922FOX7bXrEU4jSoxkY5,0.877,0.903,7,-4.207,1,0.0575,0.0645,7.27e-06,0.0776,0.248,97.997,147354,4
0Ch40WfKG9UfWmyPVEWxow,0.886,0.642,6,-7.141,1,0.0995,0.141,0.00427,0.129,0.581,100.015,147120,4
7kYC5ilFc6kXN6YagFRemB,0.781,0.754,1,-4.074,0,0.0754,0.0476,6.99e-06,0.186,0.421,110.012,214000,4
2pakc4DqdwsBsCk7mDLfW8,0.642,0.559,3,-5.119,0,0.0271,0.265,0.0,0.133,0.257,144.94,175334,4
6Ey4u2VsUbBz52l2cPvuxa,0.776,0.816,0,-5.304,0,0.0654,0.591,0.0172,0.0939,0.549,98.017,186660,4
5ODK0R10oNrzGrZxRzwHvR,0.546,0.695,3,-4.353,0,0.092,0.255,1.68e-06,0.109,0.224,83.571,207841,4
7g469UXMGKeEBuxSXVbthJ,0.754,0.487,1,-9.072,1,0.218,0.266,2.64e-05,0.119,0.15,158.06,209267,4
01q4ydDZhk4xdVb0M7uvgu,0.696,0.571,6,-9.578,0,0.0901,0.0341,0.0,0.167,0.413,116.034,220434,4
3FM6XiW9zwexQppdAxgWyw,0.517,0.738,6,-6.393,1,0.377,0.242,0.0,0.207,0.711,95.111,265854,4
4kOlyvj9WiPrI4zpmzKAeA,0.826,0.499,6,-9.075,1,0.0735,0.402,0.0,0.405,0.582,114.993,173675,4
3rvEwBi1mFFHqCnkrGmnWp,0.683,0.538,4,-8.503,0,0.0599,0.138,1.28e-06,0.303,0.445,110.0,225960,4
0M6hFbc4iDPLh66BAVtP4N,0.441,0.876,1,-5.652,1,0.336,0.122,3.99e-06,0.324,0.408,69.938,219363,4
2LwTLppGvaQUiTs28Yq4H3,0.493,0.87,2,-4.362,0,0.299,0.243,0.0,0.219,0.489,81.162,196853,4
3vwVxnq3vQ6NxGVxaiuteR,0.622,0.755,2,-5.494,1,0.129,0.0573,0.0,0.0859,0.317,94.579,190617,4
32yqEiiVrPjJLqtR1fMWbb,0.809,0.822,7,-6.365,0,0.104,0.142,0.0,0.219,0.471,107.069,202651,4
1cDlVA17fnLm50ssTlS1ZQ,0.664,0.725,4,-3.9,0,0.386,0.262,0.0,0.0848,0.552,127.863,204347,5
5mqjWAb4xWdoIr6IZdHpqS,0.812,0.895,11,-3.893,0,0.119,0.152,4.75e-06,0.113,0.835,124.998,188366,4
5SBFZEipvLrddLiaDrZp2c,0.594,0.637,9,-5.634,0,0.0826,0.0641,0.0,0.0856,0.268,88.818,189200,4
7D4yJ6TCMTqA1PrIGbFp9I,0.615,0.803,5,-6.236,0,0.281,0.0358,1.98e-06,0.113,0.65,92.979,211598,4
0JhqpnlZSdsGFuIYCkiYCA,0.653,0.845,11,-4.919,0,0.384,0.0319,0.0,0.0975,0.432,96.202,171452,4
2hqy4QmpvMeVz6zeolDeLQ,0.7,0.763,2,-5.07,1,0.163,0.432,9.55e-05,0.104,0.449,115.1,153391,4
1tvLm3VWxauQ1q8po39Io9,0.475,0.799,10,-6.834,1,0.0384,0.0171,5.98e-06,0.167,0.405,148.079,200046,4
35Ma4j9sPWhUAJ471naHV3,0.7,0.694,6,-6.162,0,0.0429,0.0212,0.0,0.145,0.639,125.049,224893,4
66bsUCJWoy09bpuljIXumf,0.518,0.774,2,-4.757,0,0.335,0.485,0.0,0.0959,0.405,80.397,250000,4
638rZDq4P6MpTF3iQe8EDI,0.865,0.805,1,-5.601,0,0.279,0.0107,0.0218,0.145,0.488,140.007,209743,4
42vM3qSh6CIaZLSlzFTZ7f,0.699,0.528,5,-6.796,0,0.0534,0.18,0.0065,0.141,0.256,77.984,200927,4
5g2vQdNgzQBD68Nmh6hR7C,0.553,0.645,7,-6.532,1,0.21,0.435,0.0,0.0836,0.537,121.38,134844,5
5muvgRZXDU9DBmKcOolqkw,0.684,0.646,5,-6.372,0,0.0497,0.444,0.000544,0.129,0.142,119.983,219766,3
2uGMZKZoeLFBVQUZRAK39D,0.698,0.474,7,-8.686,0,0.157,0.398,0.00535,0.128,0.185,138.997,251927,4
7hvxMYq9JW5W0vFwiu1Zdr,0.624,0.845,7,-5.451,0,0.0353,0.0244,0.0,0.264,0.615,126.021,251147,4
2dNJAeT897gmlIIzLBOanb,0.656,0.685,2,-4.517,1,0.105,0.0248,0.0,0.138,0.328,152.01,194627,4
1PkleKHmpfu9b2YE1Vj5JN,0.757,0.536,11,-6.838,0,0.0764,0.126,0.0,0.115,0.313,123.012,228293,4
5XiioS0yEtKXUdXcCucgfQ,0.703,0.815,9,-6.309,1,0.248,0.0811,0.0,0.131,0.55,96.957,225566,4
4kbM508HSNS3E9afSXxSTG,0.689,0.584,11,-6.708,1,0.0733,0.137,0.0,0.0888,0.58,120.081,157163,4
1jLlIo8HA1KdhGiaYaC4j9,0.526,0.52,6,-7.985,0,0.0569,0.435,0.0,0.197,0.13,149.119,183637,4
21qbh6P4bttsbFmlN2Gyu5,0.713,0.724,9,-5.82,0,0.284,0.214,0.0,0.144,0.701,166.042,169337,4
29ZRygQGgKGNKfcYwlV3Uh,0.755,0.554,7,-7.449,0,0.106,0.122,0.000377,0.109,0.178,137.075,200821,4
5537GkcZu99NDs1gH9iCOY,0.647,0.616,5,-4.948,1,0.0272,0.277,0.0,0.0816,0.79,93.019,218760,4
0mG6upCcUF0Qvq08FnjRDZ,0.866,0.623,0,-7.911,1,0.0452,0.131,3.19e-05,0.0741,0.701,150.024,196107,4
5hyZUPTzqCOo3YaGjv1QuD,0.751,0.487,6,-9.856,0,0.419,0.643,0.0,0.107,0.669,129.617,243692,4
0E6pQKJ3oeD59QMouBfPlP,0.584,0.513,4,-8.149,0,0.258,0.649,0.00707,0.105,0.401,95.87,193840,4
19MBk3PbNFE36wqIqkMq9H,0.702,0.844,6,-4.054,0,0.0769,0.0294,0.0,0.38,0.786,100.043,205209,4
5r49JKf2vWBF0CQjZewJ0O,0.618,0.659,0,-8.477,1,0.0504,0.12,0.0,0.454,0.334,120.089,149009,4
6PGFzy8ZC4rYbx1dyP3dQi,0.679,0.605,2,-10.004,0,0.265,0.534,0.0881,0.192,0.488,194.071,204053,4
1zR7haA66Wbx0ZvSnVAvm2,0.75,0.46,2,-8.994,1,0.0605,0.701,0.0034,0.148,0.0381,120.038,197326,4
4dL59MdDzLINk1Sq04y9Cf,0.838,0.667,11,-6.234,0,0.103,0.623,0.0,0.0923,0.644,105.033,201286,4
625SfHM2FVyyUj3cT8108G,0.565,0.645,0,-5.858,0,0.0563,0.215,0.0,0.184,0.483,100.064,175440,4
1ORfyWYhDPxCAIZ9Ce78A3,0.815,0.698,4,-8.485,1,0.051,0.0564,0.304,0.0758,0.817,125.0,243840,4
09UCANfkj2U3UfSiITG6ZG,0.438,0.795,6,-4.779,0,0.29,0.133,0.0,0.155,0.356,86.778,181492,5
3BORnh3lPd7UbhdFh9Bcsf,0.818,0.638,10,-7.641,0,0.214,0.0905,0.0,0.137,0.387,150.038,199306,4
7wUCRyFNDf7ZemLGzQ7Km0,0.87,0.967,9,-4.899,1,0.0521,0.0229,0.000725,0.0744,0.845,126.078,178879,4
6ran3tCm0uWrVihIpGb7DB,0.876,0.871,9,-5.703,0,0.129,0.131,0.0427,0.121,0.397,113.987,253030,4
6ULQ6ZRc7JuVutRMy6gfgc,0.702,0.903,4,-3.921,1,0.038,0.121,0.000123,0.168,0.66,125.948,166947,4
0Y1pARz0uImuvm5ICtnPV8,0.739,0.84,1,-5.008,1,0.251,0.22,0.0,0.154,0.327,150.354,165000,4
3KfgsB1luDK9XHJ8e4Hx6h,0.673,0.657,2,-4.45,1,0.374,0.239,0.0,0.107,0.271,156.925,184239,4
37PzSHEtxxj6Vsd5HI0Qa5,0.708,0.636,11,-6.474,0,0.135,0.0107,0.000265,0.126,0.46,157.978,186738,4
5BEGYrmNkuC6WYpKexwREx,0.585,0.689,2,-5.065,1,0.0995,0.0699,0.0,0.169,0.715,140.052,216760,4
3V2dokS8X3KTAcE5G3q5yU,0.712,0.808,9,-6.601,0,0.0976,0.408,2.69e-06,0.125,0.858,101.027,190773,4
6wLwtK3mkAq0zWPpV6QVbF,0.713,0.515,8,-6.829,1,0.24,0.357,0.00105,0.136,0.0792,168.045,247197,4
1uJ7IQJdeAvmUDpIyZb0be,0.651,0.655,2,-6.652,1,0.373,0.139,1.45e-06,0.104,0.393,78.665,183829,4
35lIK2q78MSgv3Abb4qAjk,0.709,0.588,1,-4.461,1,0.0721,0.0971,0.0,0.117,0.195,143.971,206813,4
4gALhhysObk59C3fxeTLwh,0.645,0.636,5,-6.128,0,0.437,0.397,1.49e-06,0.0818,0.897,101.933,162335,4
5Tz9FKVUOPZ5nMIbuAlRx4,0.748,0.789,0,-5.224,1,0.0566,0.328,0.0,0.214,0.94,97.001,190077,4
5KSNUteuNykJDjYiqguIzk,0.71,0.669,1,-7.331,1,0.251,0.0661,9.76e-05,0.283,0.26,100.042,233699,4
3CMbqIJKaQyB7kQE3xJ7MK,0.8,0.661,5,-4.482,0,0.0386,0.372,1.98e-06,0.0677,0.674,88.018,164400,4
1A5nTDzLS8ckYOLiQMgtmG,0.51,0.666,7,-4.667,1,0.332,0.181,0.0,0.0911,0.361,83.648,294347,5
6ciUAqm3B0sJU57CJIAOby,0.557,0.722,3,-7.832,0,0.307,0.279,1.1e-05,0.117,0.231,143.675,233671,4
5QONeRJGHsyLwloZIUYyUE,0.793,0.552,10,-6.112,1,0.101,0.0649,1.98e-05,0.0961,0.161,154.994,151772,4
7n3TVLhIYltUm7uzzy6xFK,0.715,0.778,6,-5.572,0,0.224,0.173,0.0,0.187,0.727,151.935,183888,4
3Iksy9wPB0Pqazx0WnxBp7,0.688,0.855,11,-4.547,0,0.123,0.0458,2.14e-06,0.0826,0.885,181.999,183000,4
2LrvymM7z6iZnvEecx5ZIA,0.873,0.486,1,-6.897,0,0.11,0.212,1.52e-05,0.109,0.189,94.989,175125,4
0MCuJk4KeBnweGeMZXc6Br,0.543,0.715,9,-4.241,0,0.403,0.372,0.0,0.131,0.486,159.91,192255,4
47mf0FjXwyRyx3VxgVt29z,0.868,0.832,5,-4.881,0,0.0818,0.194,0.0,0.184,0.628,120.048,229082,4
40ebjDfdkYrysmll4KF5BR,0.696,0.823,4,-4.623,0,0.225,0.124,3.41e-06,0.103,0.184,139.934,192200,4
2bCZyD1ObacfnBhYi4t37d,0.484,0.782,8,-5.674,1,0.298,0.0915,0.00236,0.116,0.307,95.401,218499,4
4HbWRdtVmSUPywDxXrwdrj,0.783,0.554,9,-4.273,0,0.0773,0.163,0.0,0.0835,0.155,120.023,188773,4
5S1a6dGOE1z2zGGDyCdQd7,0.81,0.655,8,-6.202,1,0.156,0.0214,1.95e-05,0.805,0.623,100.022,160985,4
5xXhbG39hXYag3yXAjutpg,0.732,0.904,7,-5.827,1,0.0622,0.0802,0.0,0.341,0.874,105.013,196271,4
2cF3UcqH1qpIKGq9t5kexU,0.769,0.738,9,-6.019,0,0.208,0.0889,0.000585,0.0935,0.298,149.979,199267,4
5IvYcDXtovuyl1LsHuNYKS,0.803,0.536,5,-8.198,0,0.42,0.396,0.0,0.122,0.559,139.99,195805,4
3PnK3iUPKPFWiEkQ0E5s7S,0.535,0.901,1,-4.775,1,0.321,0.154,1.02e-05,0.326,0.37,132.887,218947,4
3nEfpEGlsuoUF2JijlcIvx,0.615,0.803,5,-6.236,0,0.281,0.0358,1.98e-06,0.113,0.65,92.979,211598,4
07qlsG6DYRLBbovwca9Vbr,0.451,0.279,11,-9.953,1,0.03,0.783,0.0,0.103,0.424,74.786,177886,4
1iBOPEE6fIMsl7GMMcEyCF,0.799,0.806,11,-5.425,1,0.181,0.102,0.0,0.0934,0.643,118.068,184231,4
6Sq4x6qENtkGI92oDmJ86J,0.69,0.648,3,-5.513,0,0.0572,0.119,3.53e-05,0.179,0.659,82.493,200707,4
4ImrjN1Xacm6O727yEgllS,0.88,0.724,11,-4.047,0,0.0757,0.218,0.000995,0.301,0.445,100.982,257234,4
27Vuyqm8h8Z8c4Luae16NO,0.927,0.78,6,-5.253,0,0.215,0.0971,0.0,0.0788,0.83,139.86,211209,4
5ICupF8z96kC3iuYfmWnEN,0.649,0.723,11,-6.405,1,0.365,0.186,2.13e-06,0.367,0.413,146.236,214764,4
1OI4HLyupGICkltDWopeBF,0.774,0.715,9,-6.163,0,0.0522,0.0824,6.07e-06,0.109,0.241,114.981,202712,4
281fGyI8q8gdQWtMpXlfdC,0.691,0.721,9,-5.267,0,0.0378,0.26,0.0,0.0525,0.478,110.006,164913,4
1hLjLWrzO18acdCFcccFWk,0.629,0.686,8,-4.851,1,0.0626,0.0365,2.37e-05,0.0709,0.731,91.05,179896,4
0Uck4obtVP0tq3k6gYxH9f,0.763,0.494,5,-7.9,0,0.417,0.273,0.0,0.172,0.16,151.911,199737,4
4eJqzRN15DabYK4byfWghD,0.767,0.516,0,-9.466,0,0.0619,0.134,0.0,0.503,0.786,102.013,180933,4
6zBdVVksaTQeAzwfszbovz,0.835,0.698,6,-6.52,1,0.111,0.00512,1.88e-06,0.382,0.664,105.997,171080,4
4jcj9a4adCkcLD8ufRyjgV,0.69,0.645,2,-4.222,1,0.344,0.27,0.0,0.108,0.307,78.568,184239,4
5lIWCyAsVuAqugo4AWIdth,0.574,0.781,11,-3.776,1,0.335,0.101,0.0,0.116,0.436,92.571,232213,4
1N9ZAbqVw5o0m7wccSgRIt,0.533,0.783,2,-6.49,1,0.325,0.181,0.0,0.101,0.471,129.844,181061,4
4wCqxbh7bkLp3fhb1OnExv,0.667,0.947,2,-3.034,1,0.0635,0.0188,0.0,0.203,0.571,120.476,176007,4
18yA8SEzQEZkBBTs34gAlK,0.638,0.488,2,-8.635,0,0.25,0.175,0.0,0.173,0.743,117.532,172213,4
62McdrVJELUVywVeDk59r0,0.641,0.727,6,-4.401,1,0.125,0.0073,0.00192,0.071,0.636,190.037,182131,4
2xkrujtSjZz7EKAYGbIIzH,0.612,0.963,5,-3.912,0,0.0531,0.00897,0.00378,0.294,0.179,138.009,183519,4
0vti3nT1A5mKi1kgIu0ceg,0.8,0.581,9,-5.536,0,0.167,0.232,1.1e-06,0.114,0.461,120.054,211000,4
4E8u5JsVnF3qPXbNiR9m25,0.768,0.682,2,-4.856,0,0.101,0.00531,0.0,0.106,0.598,110.055,198419,4
6s4E1Wsbq5X9eHWprIQXIB,0.53,0.718,0,-6.481,1,0.0363,0.00474,0.0,0.0758,0.354,76.996,227547,4
0WxiQqTcK3ZErx2mMWgtm6,0.867,0.724,6,-4.266,1,0.0978,0.258,0.0,0.0527,0.757,128.97,193700,4
